mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
1	1	5/2	5/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	15										0			0	
1	1	8/3	8/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	16										0			0	
1	1	17/6	17/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	17													0	
1	1	0	0	0.0	0	0	Dynamic	3/4	3	1	0						pp												
1	1	0	0	0.0	0	0	Spanner	3/4	3	1	0																		0
1	1	0	0	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	18														0
2	2	3	3	0.0	0	0	Spanner	3/4	2	1	0																		
2	2	3	3	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	19														
2	2	15/4	15/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	20														
2	2	4	4	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	21			articAccentAbove											
2	2	3	3	0.0	0	0	Spanner	3/4	3	1	0																		
2	2	3	3	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	22														
3	3	6	6	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	23										1				
3	3	37/6	37/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	24										1				
3	3	19/3	19/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	25										1				
3	3	13/2	13/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	26										1				
3	3	20/3	20/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	27										1				
3	3	41/6	41/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	28										1				
3	3	7	7	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	29										1				
3	3	43/6	43/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	30										1				
3	3	22/3	22/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	31										1				
3	3	15/2	15/2	0.0	3/8	3/8	Spanner	3/4	2	1	0														1			1	
3	3	15/2	15/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	32										1			1	
3	3	23/3	23/3	0.0	5/12	5/12	Spanner	3/4	2	1	0														1				
3	3	23/3	23/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	33										1				
3	3	47/6	47/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	34										1				
3	3	8	8	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	35										1				
3	3	49/6	49/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	36										1				
3	3	25/3	25/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	37										1				
3	3	17/2	17/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	38										1				
3	3	26/3	26/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	39										1				
3	3	53/6	53/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	40														
3	3	6	6	0.0	0	0	Spanner	3/4	3	1	0																		1
3	3	6	6	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	41														1
3	3	8	8	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	42														1
4	4	9	9	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	43										2				
4	4	55/6	55/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	44										2				
4	4	28/3	28/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	45										2				
4	4	19/2	19/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	46										2				
4	4	29/3	29/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	47										2				
4	4	59/6	59/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	48										2				
4	4	10	10	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	49										2				
4	4	61/6	61/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	50										2				
4	4	31/3	31/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	51										2				
4	4	21/2	21/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	52										2				
4	4	32/3	32/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	53										2				
4	4	65/6	65/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	54										2				
4	4	11	11	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	55										2				
4	4	67/6	67/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	56										2				
4	4	34/3	34/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	57										2				
4	4	23/2	23/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	58										2				
4	4	35/3	35/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	59										2				
4	4	71/6	71/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	60										2				
4	4	9	9	0.0	0	0	Spanner	3/4	3	1	0																		
4	4	9	9	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	61														
4	4	39/4	39/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	62														
4	4	10	10	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	63			articAccentBelow											
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	64														
5	5	12	12	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	65										2				
5	5	73/6	73/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	66										2				
5	5	37/3	37/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	67										2				
5	5	25/2	25/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	68										2				
5	5	38/3	38/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	69										2				
5	5	77/6	77/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	70										2				
5	5	13	13	0.0	1/4	1/4	Spanner	3/4	2	1	0														2	0			
5	5	13	13	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	71										2	0			
5	5	79/6	79/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	72										2	0			
5	5	40/3	40/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	73										2	0			
5	5	27/2	27/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	74										2	0			
5	5	41/3	41/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	75										2	0			
5	5	83/6	83/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	76										2	0			
5	5	14	14	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	77										2	0			
5	5	85/6	85/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	78										2	0			
5	5	43/3	43/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	79										2	0			
5	5	29/2	29/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	80										2	0			
5	5	44/3	44/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	81										2	0			
5	5	89/6	89/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	82											0			
5	5	12	12	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	83										3				
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	84			articAccentBelow							3				
5	5	13	13	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	85										3				
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	86			articAccentBelow							3				
5	5	14	14	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	87										3				
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	88														
6	6	15	15	0.0	0	0	Spanner	3/4	2	1	0																		
6	6	15	15	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	89														
6	6	91/6	91/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	90														
6	6	46/3	46/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	91														
6	6	31/2	31/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	92														
6	6	47/3	47/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	93														
6	6	95/6	95/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	94														
6	6	16	16	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	95														
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	96														
6	6	17	17	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	97														
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	98														
6	6	15	15	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	99										4				
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	100										4				
6	6	16	16	0.0	1/4	1/4	Spanner	3/4	3	1	0														4				2
6	6	16	16	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	101										4				2
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	102										4				2
6	6	17	17	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	103										4				2
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	104														2
7	7	18	18	0.0	0	0	Spanner	3/4	2	1	0																	2	
7	7	18	18	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	105													2	
7	7	75/4	75/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	106													2	
7	7	151/8	151/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	107													2	
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	108													2	
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	109													2	
7	7	18	18	0.0	0	0	Dynamic	3/4	3	1	0						fp												
7	7	18	18	0.0	0	0	Spanner	3/4	3	1	0																		
7	7	18	18	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	110														
7	7	20	20	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	111														
8	8	47/2	47/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0						p												
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	112	Am													
8	8	21	21	0.0	0	0	Dynamic	3/4	2	1	0						ppp												
8	8	21	21	0.0	0	0	Spanner	3/4	2	1	0																		
8	8	21	21	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	113														
8	8	87/4	87/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	114														
8	8	175/8	175/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	115														
8	8	22	22	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	116														
8	8	47/2	47/2	0.0	5/8	5/8	Dynamic	3/4	2	1	0						p												
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	117														
8	8	21	21	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	118														
8	8	23	23	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	119														
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	120														
9	9	24	24	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	121	Brun-													
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	122	-nen													
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	123	vor													
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	124	dem													
9	9	24	24	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	125														
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	126			articStaccatoBelow											
9	9	26	26	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	127			articStaccatoBelow											
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	128			articStaccatoBelow											
9	9	24	24	1.5	0	0	Chord	3/4	3	1	3/8		1/4	3/2	129														
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	130														
9	9	26	26	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	131														
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	132														
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	133	Tho-													
10	10	28	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	134	-re													
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	135	da													
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	136														
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	137														
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	138														
10	10	27	27	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	139														
10	10	28	28	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	140														
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	141														
11	11	30	30	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	142	steht													
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	143	ein													
11	11	32	32	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	144	Lin-													
11	11	97/3	97/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	145														
11	11	98/3	98/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	146	-den-													
11	11	30	30	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	147														
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	148														
11	11	30	30	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	149														
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	150														
12	12	33	33	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	151	-baum;													
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	152	ich													
12	12	33	33	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	153														
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	154										5				
12	12	34	34	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	155										5				
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	156										5				
12	12	35	35	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	157										5				
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	158														
12	12	33	33	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	159														
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	160										6				
12	12	34	34	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	161										6				
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	162										6				
12	12	35	35	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	163										6				
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	164														
13	13	36	36	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	165	träumt'													
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	166	in													
13	13	38	38	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	167	sei-													
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	168	-nem													
13	13	36	36	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	169														
13	13	73/2	73/2	1.0	1/8	1/8	Chord	3/4	2	1	1/4		1/4	1	170														
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	171			articStaccatoBelow											
13	13	38	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	172			articStaccatoBelow											
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	173			articStaccatoBelow											
13	13	36	36	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	174														
13	13	73/2	73/2	1.0	1/8	1/8	Chord	3/4	3	1	1/4		1/4	1	175														
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	176										7				
13	13	38	38	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	177										7				
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	178														
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	179	Schat-													
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	180	-ten													
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	181	so													
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	182														
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	183														
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	184														
14	14	39	39	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	185														
14	14	40	40	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	186														
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	187										8				
15	15	42	42	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	188	man-													
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	189	-chen													
15	15	44	44	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	190	sü-													
15	15	133/3	133/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	191														
15	15	134/3	134/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	192	-ssen													
15	15	42	42	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	193														
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	194														
15	15	42	42	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	195														
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	196														
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	197	Traum.													
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	198	Ich													
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	199														
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	200														
16	16	46	46	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	201														
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	202														
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	203														
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	204														
16	16	45	45	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	205														
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	206														
16	16	46	46	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	207														
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	208														
16	16	47	47	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	209														
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	210														
17	17	48	48	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	211	schnitt													
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	212	in													
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	213	sei-													
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	214	-ne													
17	17	48	48	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	215														
17	17	99/2	99/2	0.0	3/8	3/8	Spanner	3/4	2	1	0																		3
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	216			articStaccatoBelow							9				3
17	17	50	50	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	217			articStaccatoBelow							9				3
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	218			articStaccatoBelow											3
17	17	48	48	1.5	0	0	Chord	3/4	3	1	3/8		1/4	3/2	219														
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	220			articStaccatoBelow							10				
17	17	50	50	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	221			articStaccatoBelow							10				
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	222			articStaccatoBelow											
18	18	51	51	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	223	Rin-													
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	224														
18	18	52	52	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	225	-de													
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	226	so													
18	18	51	51	0.0	0	0	Spanner	3/4	2	1	0																		
18	18	51	51	0.0	0	0	Spanner	3/4	2	1	0																	3	
18	18	51	51	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	227													3	
18	18	207/4	207/4	0.0	3/16	3/16	Spanner	3/4	2	1	0																		
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	228														
18	18	52	52	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	229														
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	230										11				
18	18	51	51	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	231														
18	18	52	52	1.5	1/4	1/4	Chord	3/4	2	2	3/8		1/4	3/2	232														
18	18	51	51	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	233														
18	18	52	52	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	234														
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	235										12				
18	18	51	51	0.75	0	0	Chord	3/4	3	2	3/16		1/8	3/2	236										13				
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	3	2	1/16		1/16	1	237										13				
18	18	52	52	1.5	1/4	1/4	Chord	3/4	3	2	3/8		1/4	3/2	238														
19	19	54	54	0.0	0	0	Dynamic	3/4	1	1	0						fp												
19	19	54	54	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	239	man-													
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	240	-ches													
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	241	lie-													
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	242	-be													
19	19	54	54	0.0	0	0	Dynamic	3/4	2	1	0						fp								11				
19	19	54	54	0.0	0	0	Spanner	3/4	2	1	0														11			4	
19	19	54	54	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	243										11			4	
19	19	111/2	111/2	0.0	3/8	3/8	Spanner	3/4	2	1	0														11				
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	244										11				
